,AMD16_Normal,AMD16_Reordered,AMD64_Normal,AMD64_Reordered,AMD48_Normal,AMD48_Reordered,AMD128_Normal,AMD128_Reordered,SKY32_Normal,SKY32_Reordered,ICE72_Normal,ICE72_Reordered,ARM_Normal,ARM_Reordered,HUA_Normal,HUA_Reordered
./Bourchtein/atmosmodm/atmosmodm.mtx,0.00089909,0.00084696,0.00039545,0.00032874,0.00022999,0.00025108,0.00022153,0.0002326,0.00075026,0.00076055,0.00028934,0.00026557,0.00058024,0.0006291,0.00064681,0.00059409
./Freescale/memchip/memchip.mtx,0.00296943,0.00214681,0.00316622,0.00116064,0.00052561,0.00038496,0.00038487,0.00031355,0.00173478,0.00137664,0.0006472,0.000497,0.0061654,0.00119067,0.00179448,0.0011459
./Freescale/circuit5M/circuit5M.mtx,0.02668115,0.02403752,0.03297303,0.05875028,0.01783261,0.02190836,0.01669242,0.02809221,0.03075762,0.04311496,0.03512536,0.02903997,0.04908798,0.04908798,0.04970269,0.08121238
./Freescale/circuit5M_dc/circuit5M_dc.mtx,0.00420558,0.00309051,0.00417386,0.00168558,0.00100219,0.00060814,0.00053148,0.00038853,0.00243078,0.00182964,0.00102678,0.00081123,0.00802706,0.00221444,0.00362478,0.00170509
./Belcastro/human_gene1/human_gene1.mtx,0.00350615,0.00599285,0.00242684,0.02016776,0.00130682,0.0044114,0.00057196,0.00138813,0.00228024,0.00800353,0.00105531,0.00407401,0.00263124,0.02943669,0.00180192,0.0034698
./Belcastro/human_gene2/human_gene2.mtx,0.0024269,0.00400354,0.00112796,0.00580355,0.00071011,0.00211939,0.00039074,0.00079592,0.001493,0.00444437,0.00067263,0.00253478,0.00144081,0.00996416,0.00112373,0.00199814
./Belcastro/mouse_gene/mouse_gene.mtx,0.00362865,0.00584909,0.00262567,0.0249457,0.00109461,0.00383999,0.0006107,0.00163565,0.00237808,0.0069061,0.00111741,0.00555666,0.00336761,0.02507865,0.00267255,0.00516395
./SNAP/soc-LiveJournal1/soc-LiveJournal1.mtx,0.06251214,0.05485478,0.03842016,0.05329836,0.01235869,0.01968612,0.00694021,0.00668192,0.04072848,0.04307815,0.01181865,0.01834615,0.03834918,0.03914825,0.0452384,0.03051057
./SNAP/cit-Patents/cit-Patents.mtx,0.01535329,0.00862869,0.01788499,0.00787718,0.00359654,0.00167605,0.00155471,0.00076971,0.0126364,0.0056112,0.00257565,0.00143615,0.01224267,0.00429476,0.00962048,0.00460462
./SNAP/as-Skitter/as-Skitter.mtx,0.00419373,0.00418149,0.00332662,0.0069432,0.00192263,0.00167614,0.00180767,0.00122145,0.00390082,0.00442982,0.00243529,0.00257626,0.00582651,0.01200141,0.00498151,0.00492307
./Dziekonski/gsm_106857/gsm_106857.mtx,0.003846,0.00230078,0.00308394,0.0012103,0.00133229,0.00046392,0.00054513,0.00036058,0.00402307,0.00153096,0.00132501,0.0005851,0.00299891,0.00161255,0.0036162,0.00132833
./Fluorem/RM07R/RM07R.mtx,0.00403342,0.00484192,0.00233113,0.01188223,0.00104252,0.00293409,0.00053485,0.00087392,0.00261001,0.00364004,0.00128683,0.00153992,0.00871105,0.0135743,0.00263532,0.00335201
./Freescale/FullChip/FullChip.mtx,0.0131415,0.01904346,0.01560049,0.04013937,0.00659277,0.01050304,0.00737797,0.00984368,0.01292384,0.02251073,0.0083385,0.01268717,0.02072127,0.03030358,0.02188425,0.04137798
./Dziekonski/dielFilterV2clx/dielFilterV2clx.mtx,0.00124564,0.00102899,0.00249391,0.0017513,0.00037569,0.00033151,0.00029577,0.00026961,0.00155383,0.00140488,0.00040581,0.00034105,0.00415559,0.00379817,0.00153072,0.00113352
./Dziekonski/dielFilterV2real/dielFilterV2real.mtx,0.00690351,0.00515252,0.00479503,0.00297707,0.00226212,0.00156918,0.00085242,0.00062005,0.0038137,0.00318373,0.00194932,0.00171455,0.01145791,0.00395073,0.00328466,0.00261938
./Dziekonski/dielFilterV3clx/dielFilterV3clx.mtx,0.00196495,0.00160988,0.00531042,0.00312741,0.0004954,0.00037917,0.00038323,0.00030771,0.00232488,0.0019093,0.00127377,0.00063004,0.00590157,0.00488083,0.00272793,0.00188188
./Dziekonski/dielFilterV3real/dielFilterV3real.mtx,0.01573655,0.00924539,0.00958274,0.00480631,0.00500018,0.00391574,0.0034769,0.00218561,0.00890168,0.00574024,0.00432152,0.00327525,0.02026423,0.00729315,0.00705223,0.00427332
./LAW/in-2004/in-2004.mtx,0.00334371,0.00297426,0.00282187,0.0028764,0.00159623,0.00153235,0.00190989,0.00119557,0.00333979,0.00341928,0.00246187,0.00230956,0.00577019,0.00547141,0.00559842,0.00412624
./LAW/eu-2005/eu-2005.mtx,0.00259832,0.0033195,0.00142206,0.00464147,0.00082375,0.00133386,0.0006013,0.00055299,0.00167322,0.00216178,0.00103443,0.00118882,0.00255226,0.00971061,0.00313383,0.00235729
./LAW/ljournal-2008/ljournal-2008.mtx,0.0364871,0.06283021,0.03578801,0.0441504,0.01250581,0.016468,0.00870014,0.00740839,0.03550482,0.05059768,0.01603257,0.01828471,0.04058141,0.04994177,0.03527813,0.04540392
./DIMACS10/road_central/road_central.mtx,0.01690887,0.00631664,0.01238613,0.0049243,0.00585113,0.00244326,0.00188227,0.00094181,0.01515658,0.00459295,0.00405281,0.00238039,0.01435005,0.00434177,0.00840754,0.0037455
./DIMACS10/road_usa/road_usa.mtx,0.01728629,0.01074654,0.01141301,0.00861665,0.0072898,0.00477697,0.0046563,0.00282846,0.01228877,0.00778075,0.00604598,0.00432088,0.01455167,0.00742486,0.00897989,0.00608818
./DIMACS10/coPapersCiteseer/coPapersCiteseer.mtx,0.00346071,0.00293298,0.00280291,0.00737536,0.00094542,0.00122489,0.00058893,0.00060217,0.00245175,0.00263971,0.001249,0.00191174,0.00340566,0.01119999,0.0024436,0.00408282
./DIMACS10/coPapersDBLP/coPapersDBLP.mtx,0.00286146,0.00294406,0.00356535,0.00656145,0.0006731,0.00096165,0.00040001,0.00047182,0.002046,0.00311496,0.00083747,0.00130963,0.00430496,0.00960179,0.00214968,0.00382805
./DIMACS10/delaunay_n21/delaunay_n21.mtx,0.0013639,0.00119222,0.00077416,0.00039363,0.0004571,0.00042749,0.00022008,0.00020613,0.00110497,0.00091835,0.00033101,0.00029751,0.00365285,0.00257704,0.00055424,0.00029455
./DIMACS10/delaunay_n22/delaunay_n22.mtx,0.00346391,0.00248383,0.00445116,0.00286057,0.0009936,0.000925,0.00043017,0.00041108,0.00254217,0.00241828,0.00128155,0.00082756,0.00731805,0.00653765,0.00253851,0.00172544
./DIMACS10/delaunay_n23/delaunay_n23.mtx,0.00711988,0.00521873,0.00895563,0.00596218,0.00298551,0.00226173,0.00097321,0.00089655,0.00537828,0.00488485,0.00346166,0.0027856,0.01465994,0.01291533,0.00513059,0.00358569
./DIMACS10/hugebubbles-00000/hugebubbles-00000.mtx,0.01513111,0.00792929,0.01306307,0.00709909,0.00700664,0.0035603,0.00379742,0.00188735,0.01161694,0.00625752,0.00487778,0.00354994,0.01953439,0.01557009,0.00969422,0.00498086
./DIMACS10/hugebubbles-00010/hugebubbles-00010.mtx,0.02855689,0.00846857,0.02380172,0.00754032,0.01389063,0.00390465,0.00710093,0.00234482,0.02116939,0.00673902,0.00715231,0.00379828,0.02606714,0.01967052,0.01806819,0.00991544
./DIMACS10/hugebubbles-00020/hugebubbles-00020.mtx,0.0308249,0.00916562,0.02751745,0.00821252,0.01532616,0.00436271,0.00788295,0.0026891,0.02230553,0.00735459,0.00775883,0.00421918,0.02896444,0.02151093,0.01976482,0.00594474
./DIMACS10/hugetrace-00000/hugetrace-00000.mtx,0.00310517,0.00158489,0.00289473,0.0012127,0.00050507,0.00030007,0.00028677,0.00023753,0.0021057,0.00131892,0.00066036,0.00035927,0.00421622,0.00412264,0.00201434,0.00075297
./DIMACS10/hugetrace-00010/hugetrace-00010.mtx,0.01193784,0.00527424,0.01000735,0.00475149,0.0042466,0.00186919,0.00178068,0.00071963,0.00837093,0.00507233,0.00333134,0.00213627,0.0105584,0.01224883,0.00709701,0.00337239
./DIMACS10/hugetrace-00020/hugetrace-00020.mtx,0.02084574,0.00703645,0.01506295,0.00624894,0.00823941,0.00302935,0.0038932,0.00128815,0.0151421,0.00554777,0.00512457,0.00302188,0.0176925,0.01561978,0.01102415,0.00454081
./DIMACS10/hugetric-00000/hugetric-00000.mtx,0.00408407,0.00245789,0.00381893,0.00209345,0.00070245,0.00043439,0.00034036,0.00029688,0.00283523,0.00174533,0.00108838,0.00061408,0.00587994,0.0054989,0.00284605,0.00133588
./DIMACS10/hugetric-00010/hugetric-00010.mtx,0.0085076,0.0028206,0.00828018,0.00249369,0.00210834,0.00094734,0.00062191,0.00039991,0.00561023,0.00226138,0.00168902,0.00085357,0.00646126,0.00698567,0.00504323,0.00168972
./DIMACS10/hugetric-00020/hugetric-00020.mtx,0.00932442,0.00306835,0.00903423,0.00274042,0.00243801,0.00103974,0.00075449,0.00043515,0.00605144,0.00225376,0.00188249,0.0010001,0.00721257,0.00752891,0.00552374,0.00193573
./DIMACS10/kron_g500-logn17/kron_g500-logn17.mtx,0.00076654,0.00404383,0.00078366,0.00760742,0.00049285,0.00290617,0.00027192,0.00133384,0.00111057,0.00710184,0.00026177,0.00265491,0.00206828,0.00712986,0.00103213,0.00500217
./DIMACS10/kron_g500-logn18/kron_g500-logn18.mtx,0.00211153,0.00921942,0.00441145,0.01554796,0.00064786,0.0077952,0.00048847,0.0058802,0.00302219,0.01453788,0.00099523,0.0085549,0.00499161,0.01801867,0.00277003,0.01807188
./DIMACS10/kron_g500-logn19/kron_g500-logn19.mtx,0.00477377,0.0230611,0.01019137,0.04308195,0.00272084,0.01856745,0.00084496,0.01017638,0.0076228,0.03893755,0.00303099,0.01878066,0.01086479,0.04109311,0.0062084,0.03202621
./DIMACS10/kron_g500-logn20/kron_g500-logn20.mtx,0.01496041,0.05368318,0.02322736,0.08655574,0.00654753,0.03995976,0.00463433,0.0335868,0.01699468,0.07741373,0.005496,0.03948579,0.02402121,0.09017874,0.01589232,0.09929851
./DIMACS10/adaptive/adaptive.mtx,0.00629561,0.00330169,0.00570878,0.00333838,0.00186774,0.00063273,0.00042109,0.00035801,0.00402286,0.00250307,0.00201278,0.00123723,0.00782685,0.00618953,0.00363651,0.00202723
./DIMACS10/channel-500x100x100-b050/channel-500x100x100-b050.mtx,0.00560543,0.00560766,0.00994822,0.00992295,0.00342284,0.00352561,0.0012584,0.00126196,0.00603813,0.0062612,0.00447422,0.00468063,0.0132795,0.01351233,0.00597181,0.00593691
./DIMACS10/packing-500x100x100-b050/packing-500x100x100-b050.mtx,0.00242137,0.00240764,0.00478544,0.00432718,0.00047443,0.00050219,0.00034175,0.00035331,0.00224554,0.00227165,0.00109124,0.00108274,0.0058436,0.00573033,0.00247863,0.00243152
./DIMACS10/venturiLevel3/venturiLevel3.mtx,0.00204748,0.00169219,0.00177217,0.00138746,0.00031252,0.00051207,0.00025557,0.00026538,0.00150305,0.00134354,0.00038403,0.00038825,0.00408041,0.00453592,0.00124681,0.00083926
./DIMACS10/rgg_n_2_20_s0/rgg_n_2_20_s0.mtx,0.00068813,0.00068768,0.00023303,0.00023311,0.00025332,0.00025247,0.00015611,0.00014457,0.00070239,0.00069715,0.00018559,0.00018942,0.00150363,0.00148625,0.00029722,0.00029745
./DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.mtx,0.00193985,0.00190866,0.0029431,0.00295315,0.00053222,0.00054437,0.00031671,0.00032441,0.00188038,0.00188338,0.00062996,0.00064284,0.00510965,0.0051024,0.00193838,0.00193186
./DIMACS10/rgg_n_2_22_s0/rgg_n_2_22_s0.mtx,0.00430407,0.00421544,0.00706328,0.00706319,0.00191493,0.00197951,0.00063173,0.00070917,0.00439647,0.00434584,0.0028032,0.00294051,0.01044771,0.01065536,0.00427363,0.00425113
./DIMACS10/asia_osm/asia_osm.mtx,0.00746055,0.0046639,0.00486967,0.00364323,0.00209963,0.00139171,0.00072816,0.00056433,0.0046109,0.00329227,0.00193546,0.00171033,0.01003251,0.00997213,0.00341546,0.00282803
./DIMACS10/germany_osm/germany_osm.mtx,0.00827536,0.004501,0.00533662,0.00358873,0.00245081,0.00137917,0.00085424,0.0006228,0.0048608,0.00334441,0.00206997,0.00164053,0.00659415,0.00844996,0.0038773,0.00279946
./DIMACS10/great-britain_osm/great-britain_osm.mtx,0.00480136,0.00297696,0.00343009,0.00228881,0.00113558,0.00087662,0.00044614,0.00041232,0.00280901,0.0020393,0.00110509,0.00084923,0.00378236,0.00679288,0.00229735,0.0019501
./DIMACS10/italy_osm/italy_osm.mtx,0.00378373,0.00251275,0.00261994,0.00190982,0.00078863,0.00073171,0.00037602,0.00032594,0.00227666,0.00169116,0.00079643,0.0006132,0.00528953,0.00522593,0.00196604,0.00136402
./Janna/Serena/Serena.mtx,0.00702501,0.00703798,0.00371429,0.00378448,0.00229621,0.00250633,0.00122104,0.00123587,0.00445182,0.00446307,0.00241411,0.00242137,0.00898366,0.01088501,0.00435045,0.00454737
./Janna/Emilia_923/Emilia_923.mtx,0.00436811,0.00436221,0.00226525,0.00226801,0.00121193,0.00125387,0.00054478,0.00058903,0.00259171,0.00259748,0.00137765,0.00143007,0.00222785,0.00219342,0.0021256,0.00238129
./Janna/Fault_639/Fault_639.mtx,0.00303452,0.00306911,0.00161843,0.00159224,0.00069518,0.00070661,0.00040588,0.00040398,0.0017449,0.00173327,0.00087663,0.00085752,0.00188043,0.00154856,0.0016609,0.00133549
./Janna/Geo_1438/Geo_1438.mtx,0.00679001,0.00679324,0.0035009,0.00353416,0.00221896,0.0029724,0.00114559,0.0011237,0.00407748,0.00410605,0.00229173,0.00229844,0.00362546,0.0035943,0.00353378,0.00345208
./Janna/Hook_1498/Hook_1498.mtx,0.00658284,0.00660877,0.003418,0.00343136,0.00210667,0.00280643,0.00104449,0.00105401,0.00400428,0.00402308,0.00222716,0.00224567,0.00365464,0.00533356,0.00352478,0.00353845
./Janna/StocF-1465/StocF-1465.mtx,0.00249003,0.00249807,0.00136736,0.0013704,0.00047987,0.00049619,0.00036255,0.00036418,0.00145735,0.00155929,0.0006443,0.00065845,0.00186876,0.00279448,0.00153383,0.00144568
./Janna/Long_Coup_dt0/Long_Coup_dt0.mtx,0.00926158,0.00924012,0.00479489,0.00478307,0.0033216,0.00329663,0.00212395,0.00211081,0.00555742,0.00557647,0.00322073,0.00322847,0.00508933,0.0054089,0.00452412,0.00457669
./Janna/Long_Coup_dt6/Long_Coup_dt6.mtx,0.00926623,0.00929621,0.00479514,0.0047789,0.00330007,0.00332513,0.00210916,0.00211697,0.00557219,0.00555001,0.00321959,0.00324257,0.00519056,0.00525529,0.00453577,0.0045621
./Bodendiek/CurlCurl_3/CurlCurl_3.mtx,0.00137153,0.00155716,0.00066751,0.00064809,0.00026162,0.00026843,0.00025374,0.00025113,0.00094928,0.00096539,0.0003248,0.00032671,0.00075816,0.00210385,0.00073377,0.00078057
./Bodendiek/CurlCurl_4/CurlCurl_4.mtx,0.0033265,0.00334021,0.0017904,0.00174457,0.00065993,0.00077006,0.00041428,0.00042386,0.00202155,0.00208099,0.00093852,0.00095644,0.00191642,0.00244816,0.00213002,0.00190934
./DIMACS10/333SP/333SP.mtx,0.00808707,0.0020593,0.01064964,0.00236959,0.0013282,0.00071608,0.00059575,0.00032912,0.00620159,0.00183222,0.00162987,0.00062507,0.00472256,0.00575408,0.00532687,0.00246952
./DIMACS10/AS365/AS365.mtx,0.00935928,0.0021047,0.01084779,0.00247926,0.00281275,0.00073854,0.00103058,0.00034668,0.00673761,0.00182432,0.00179339,0.00065363,0.0063207,0.00594016,0.0068825,0.00158523
./DIMACS10/M6/M6.mtx,0.0085686,0.00190612,0.01081847,0.0021054,0.00222784,0.00067369,0.00085049,0.00030818,0.00612941,0.00168945,0.00155201,0.00056027,0.00537609,0.00545925,0.00617324,0.00139934
./DIMACS10/NLR/NLR.mtx,0.01043344,0.0024303,0.0121462,0.00286755,0.003293,0.00081373,0.00138784,0.00038952,0.00792362,0.00203028,0.00201677,0.0007922,0.00775299,0.00660552,0.00795338,0.00180727
./Janna/CoupCons3D/CoupCons3D.mtx,0.0025594,0.00229682,0.00129698,0.00119772,0.00043377,0.00043067,0.00034477,0.000327,0.00139547,0.00136591,0.00059161,0.00056322,0.00113299,0.00107642,0.00134629,0.00125654
./Janna/ML_Laplace/ML_Laplace.mtx,0.00286289,0.00284264,0.00147941,0.0014759,0.00061773,0.00061669,0.0003794,0.0003814,0.00165864,0.00168676,0.00078469,0.00078385,0.0013411,0.00131706,0.0022365,0.00148478
./Janna/Transport/Transport.mtx,0.00285062,0.00275196,0.00152619,0.00155283,0.00044334,0.00053211,0.00036364,0.00038744,0.00161916,0.00167165,0.00073683,0.00071928,0.00152719,0.00148486,0.00166382,0.00133496
./Janna/PFlow_742/PFlow_742.mtx,0.00420478,0.00409597,0.00338424,0.003183,0.00114902,0.00123603,0.00051164,0.00051817,0.00274616,0.00290173,0.00130926,0.00130896,0.01017712,0.01045524,0.0021277,0.00226538
./Freescale/Freescale2/Freescale2.mtx,0.00424474,0.0074586,0.00323219,0.00660526,0.00137541,0.00259672,0.00101566,0.00220273,0.00285252,0.00462641,0.00134375,0.00284603,0.00679972,0.00669963,0.00403947,0.00676408
./Mazaheri/bundle_adj/bundle_adj.mtx,0.01018743,0.00250678,0.01192025,0.01343059,0.0099119,0.00079987,0.00995635,0.000636,0.01584573,0.00255497,0.01315418,0.00108495,0.0279899,0.01046145,0.02805348,0.00310763
./Harvard_Seismology/JP/JP.mtx,0.00115088,0.0013876,0.00055414,0.00064328,0.00035062,0.00037343,0.00026466,0.00029295,0.00092717,0.00100036,0.00036277,0.00040992,0.00093669,0.00105254,0.00087771,0.0010609
./Mycielski/mycielskian15/mycielskian15.mtx,0.00102054,0.00163032,0.00188509,0.00359082,0.00051216,0.00079976,0.00036604,0.00055638,0.00137657,0.00206724,0.00051573,0.00090738,0.00169796,0.00273238,0.00125612,0.00206496
./Mycielski/mycielskian16/mycielskian16.mtx,0.00389515,0.00579913,0.00935962,0.01360181,0.00412844,0.0054534,0.00106421,0.00290666,0.00496246,0.00722864,0.00217514,0.00356913,0.01066295,0.01498508,0.00500327,0.00728465
./SNAP/com-LiveJournal/com-LiveJournal.mtx,0.02191167,0.02170784,0.01570275,0.02172849,0.005311,0.00766107,0.00318914,0.0051554,0.01543871,0.01851031,0.00607973,0.00594352,0.01645743,0.01599855,0.01545348,0.01516625
./SNAP/higgs-twitter/higgs-twitter.mtx,0.00391421,0.00284614,0.00443415,0.00466154,0.00107416,0.0012854,0.0005772,0.00073753,0.00319187,0.00621084,0.00117541,0.00172997,0.00373495,0.0048078,0.00247877,0.00387262
./SNAP/soc-Pokec/soc-Pokec.mtx,0.01383011,0.01326706,0.01563343,0.0130835,0.00301745,0.00262491,0.001715,0.00150628,0.01002409,0.01358501,0.0031416,0.00538206,0.01319326,0.01174757,0.01275882,0.01122535
./SNAP/sx-stackoverflow/sx-stackoverflow.mtx,0.03758483,0.05535088,0.03372087,0.06229037,0.00951793,0.02153829,0.00524761,0.0217512,0.03287629,0.07251861,0.0119657,0.02298696,0.03526013,0.05146771,0.04255403,0.07222035
./SNAP/wiki-topcats/wiki-topcats.mtx,0.00925566,0.01241358,0.00793076,0.01329552,0.00273363,0.00266666,0.00151054,0.00193895,0.00675572,0.01170714,0.00244609,0.00313673,0.00639008,0.0105575,0.00831056,0.0112618
./Hardesty/Hardesty1/Hardesty1.mtx,0.00030495,0.00030474,0.00015808,0.00013335,0.00020287,0.00018456,0.00016491,0.00013914,0.00061095,0.00058437,0.00011238,0.00011668,0.00089317,0.00160393,0.00025742,0.00017652
./Hardesty/Hardesty3/Hardesty3.mtx,0.00896807,0.00636313,0.00559285,0.00338063,0.00236441,0.00197177,0.00083989,0.00086581,0.00568664,0.00405704,0.00242166,0.00202813,0.007985,0.00352411,0.00377533,0.0031123
./VLSI/nv2/nv2.mtx,0.0109667,0.0058006,0.00663571,0.00308946,0.0029923,0.00175283,0.00142878,0.00087552,0.01129908,0.00400367,0.0032066,0.00270192,0.01422524,0.00622674,0.0096254,0.00359551
./VLSI/dgreen/dgreen.mtx,0.00705425,0.00464827,0.00397865,0.00275349,0.00168952,0.00160621,0.00087107,0.00058875,0.00550822,0.00318852,0.00173152,0.00139403,0.00585465,0.00997311,0.00400648,0.0026574
./VLSI/vas_stokes_1M/vas_stokes_1M.mtx,0.00821645,0.00439583,0.00641068,0.00243156,0.00268102,0.00155035,0.00112193,0.00078978,0.0047757,0.002913,0.00223541,0.00169296,0.01326878,0.00647492,0.00456394,0.00307421
./VLSI/vas_stokes_2M/vas_stokes_2M.mtx,0.01428065,0.00853312,0.0119605,0.00457761,0.00518009,0.00303802,0.00313373,0.00180443,0.01019703,0.0055152,0.004736,0.00293782,0.02398025,0.01520854,0.00979606,0.00514497
./VLSI/ss/ss.mtx,0.00601674,0.00396356,0.00619767,0.00206242,0.00190192,0.00098492,0.00081557,0.00054265,0.00317918,0.00255168,0.0015651,0.00122408,0.00757468,0.00578071,0.00326474,0.00255963
./GAP/GAP-road/GAP-road.mtx,0.01730535,0.01072778,0.01148574,0.00877024,0.00733429,0.00475601,0.0047063,0.0030269,0.01266741,0.00852948,0.00606194,0.0043946,0.0136782,0.00827212,0.00919086,0.00610233
./HB/bcsstk30/bcsstk30.mtx,6.743E-05,7.143E-05,2.815E-05,2.686E-05,2.434E-05,3.535E-05,2.844E-05,3.78E-05,5.234E-05,5.33E-05,2.042E-05,1.756E-05,5.85E-05,5.097E-05,0.00016203,0.00018003
./HB/bcsstk31/bcsstk31.mtx,3.541E-05,3.628E-05,1.965E-05,2.031E-05,2.239E-05,2.317E-05,2.522E-05,2.593E-05,2.889E-05,2.935E-05,1.086E-05,1.075E-05,4.62E-05,5.086E-05,0.00016671,0.00016717
./HB/bcsstk32/bcsstk32.mtx,6.127E-05,6.565E-05,2.712E-05,2.695E-05,2.269E-05,3.6E-05,3.828E-05,3.305E-05,4.637E-05,4.828E-05,1.614E-05,1.737E-05,5.365E-05,5.428E-05,0.00016876,0.00017586
./ATandT/pre2/pre2.mtx,0.00028903,0.00039074,0.00011545,0.00015975,0.0001562,0.00017174,0.00011846,0.00015861,0.00034071,0.00041732,7.873E-05,0.00013277,0.00027233,0.00039056,0.00028263,0.00033158
./ATandT/twotone/twotone.mtx,6.377E-05,9.643E-05,3.219E-05,4.969E-05,3.993E-05,6.335E-05,3.743E-05,5.174E-05,4.569E-05,7.517E-05,1.87E-05,3.183E-05,7.607E-05,0.00011008,0.00017793,0.00017096
./Boeing/bcsstk35/bcsstk35.mtx,8.229E-05,7.882E-05,3.252E-05,3.228E-05,3.011E-05,4.606E-05,2.429E-05,4.147E-05,6.145E-05,5.781E-05,2.334E-05,2.241E-05,7.308E-05,7.602E-05,0.00017827,0.00017892
./Boeing/bcsstk36/bcsstk36.mtx,6.445E-05,6.308E-05,2.745E-05,2.717E-05,3.436E-05,3.611E-05,3.332E-05,3.319E-05,4.794E-05,4.815E-05,1.892E-05,1.823E-05,5.999E-05,6.098E-05,0.00017501,0.00017626
./Boeing/bcsstk37/bcsstk37.mtx,6.743E-05,6.568E-05,2.891E-05,2.756E-05,3.591E-05,3.481E-05,3.501E-05,3.913E-05,4.653E-05,4.626E-05,1.906E-05,1.902E-05,5.796E-05,5.4E-05,0.00016711,0.00018648
./Boeing/crystk03/crystk03.mtx,8.455E-05,8.608E-05,3.863E-05,3.756E-05,3.326E-05,5.031E-05,2.762E-05,5.441E-05,7.332E-05,7.373E-05,2.713E-05,2.795E-05,9.251E-05,9.156E-05,0.00018392,0.00018699
./Boeing/ct20stif/ct20stif.mtx,0.00016459,0.00015341,5.98E-05,5.293E-05,7.911E-05,0.00010121,3.909E-05,3.59E-05,0.00013062,0.0001203,4.706E-05,4.376E-05,0.00013291,0.00012062,0.00020727,0.00020364
./Boeing/msc10848/msc10848.mtx,8.768E-05,7.983E-05,3.592E-05,3.501E-05,5.571E-05,5.362E-05,4.735E-05,3.712E-05,7.175E-05,6.728E-05,2.787E-05,2.785E-05,6.914E-05,6.966E-05,0.00015748,0.00017371
./Boeing/msc23052/msc23052.mtx,8.03E-05,6.38E-05,3.029E-05,2.723E-05,4.844E-05,4.185E-05,3.564E-05,4.001E-05,5.985E-05,4.72E-05,2.314E-05,1.911E-05,6.54E-05,6.371E-05,0.00016777,0.00017866
./Boeing/pcrystk03/pcrystk03.mtx,4.172E-05,4.279E-05,2.361E-05,2.326E-05,3.078E-05,3.137E-05,1.862E-05,3.009E-05,3.485E-05,3.518E-05,1.472E-05,1.487E-05,6.722E-05,5.728E-05,0.00017077,0.00017507
./Boeing/pct20stif/pct20stif.mtx,0.00010245,8.092E-05,3.955E-05,3.581E-05,4.245E-05,3.069E-05,2.581E-05,2.733E-05,8.183E-05,6.143E-05,3.113E-05,2.047E-05,8.571E-05,7.115E-05,0.00017495,0.00017886
./Bova/rma10/rma10.mtx,0.00019584,0.00018292,6.499E-05,6.322E-05,7.699E-05,7.708E-05,3.775E-05,3.581E-05,0.00015261,0.00014415,5.236E-05,5.038E-05,0.00014639,0.00014378,0.00018752,0.00019751
./FIDAP/ex11/ex11.mtx,6.298E-05,6.377E-05,2.746E-05,2.711E-05,3.375E-05,3.435E-05,3.127E-05,3.212E-05,5.16E-05,5.023E-05,1.839E-05,1.868E-05,5.74E-05,6.306E-05,0.00017617,0.0001732
